SelectionRatio,FeatureID
0.12500,18.00000
0.20000,18.00000
0.33333,18.00000
0.11111,18.00000
0.60000,18.00000
0.33333,18.00000
0.40000,18.00000
0.42857,18.00000
0.27273,18.00000
0.41667,18.00000
0.42857,18.00000
0.12500,19.00000
0.00000,19.00000
0.14286,19.00000
0.33333,19.00000
0.30000,19.00000
0.18182,19.00000
0.00000,19.00000
0.00000,19.00000
0.20000,19.00000
0.18182,19.00000
0.50000,19.00000
0.33333,19.00000
0.22222,19.00000
0.00000,19.00000
0.00000,19.00000
0.00000,19.00000
0.25000,19.00000
0.12500,19.00000
0.00000,19.00000
0.00000,19.00000
0.14286,19.00000
0.14286,19.00000
0.11111,19.00000
0.33333,19.00000
0.33333,19.00000
0.00000,19.00000
0.16667,19.00000
0.28571,19.00000
0.00000,19.00000
0.00000,19.00000
0.00000,19.00000
0.33333,19.00000
0.36364,19.00000
0.44444,19.00000
0.00000,19.00000
0.00000,19.00000
0.28571,19.00000
0.00000,19.00000
0.28571,19.00000
0.37500,19.00000
0.40000,19.00000
0.33333,19.00000
0.33333,19.00000
0.00000,19.00000
0.16667,19.00000
0.00000,19.00000
0.57143,19.00000
0.00000,19.00000
0.16667,19.00000
0.42857,19.00000
0.25000,20.00000
0.00000,20.00000
0.14286,20.00000
0.33333,20.00000
0.20000,20.00000
0.09091,20.00000
0.00000,20.00000
0.20000,20.00000
0.30000,20.00000
0.27273,20.00000
0.37500,20.00000
0.00000,20.00000
0.11111,20.00000
0.00000,20.00000
0.20000,20.00000
0.20000,20.00000
0.00000,20.00000
0.25000,20.00000
0.50000,20.00000
0.20000,20.00000
0.71429,20.00000
0.28571,20.00000
0.22222,20.00000
0.22222,20.00000
0.16667,20.00000
0.00000,20.00000
0.33333,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.16667,20.00000
0.00000,20.00000
0.27273,20.00000
0.22222,20.00000
0.00000,20.00000
0.25000,20.00000
0.14286,20.00000
0.37500,20.00000
0.00000,20.00000
0.25000,20.00000
0.40000,20.00000
0.16667,20.00000
0.22222,20.00000
0.20000,20.00000
0.16667,20.00000
0.20000,20.00000
0.64286,20.00000
0.36364,20.00000
0.75000,20.00000
0.28571,20.00000
0.12500,21.00000
0.16667,21.00000
0.14286,21.00000
0.00000,21.00000
0.50000,21.00000
0.54545,21.00000
0.00000,21.00000
0.20000,21.00000
0.30000,21.00000
0.36364,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.12500,21.00000
0.00000,21.00000
0.00000,21.00000
0.28571,21.00000
0.28571,21.00000
0.55556,21.00000
0.33333,21.00000
0.16667,21.00000
0.37500,21.00000
0.33333,21.00000
0.14286,21.00000
0.33333,21.00000
0.16667,21.00000
0.33333,21.00000
0.44444,21.00000
0.45455,21.00000
0.44444,21.00000
0.00000,21.00000
0.58333,21.00000
0.57143,21.00000
0.50000,21.00000
0.28571,21.00000
0.50000,21.00000
0.10000,21.00000
0.16667,21.00000
0.11111,21.00000
0.00000,21.00000
0.16667,21.00000
0.00000,21.00000
0.35714,21.00000
0.63636,21.00000
0.41667,21.00000
0.14286,21.00000
0.12500,22.00000
0.16667,22.00000
0.14286,22.00000
0.16667,22.00000
0.50000,22.00000
0.27273,22.00000
0.00000,22.00000
0.00000,22.00000
0.40000,22.00000
0.27273,22.00000
0.12500,22.00000
0.00000,22.00000
0.55556,22.00000
0.14286,22.00000
0.20000,22.00000
0.20000,22.00000
0.00000,22.00000
0.25000,22.00000
0.25000,22.00000
0.20000,22.00000
0.28571,22.00000
0.14286,22.00000
0.00000,22.00000
0.55556,22.00000
0.50000,22.00000
0.37500,22.00000
0.50000,22.00000
0.00000,22.00000
0.00000,22.00000
0.16667,22.00000
0.00000,22.00000
0.33333,22.00000
0.00000,22.00000
0.33333,22.00000
0.00000,22.00000
0.08333,22.00000
0.14286,22.00000
0.50000,22.00000
0.14286,22.00000
0.37500,22.00000
0.10000,22.00000
0.33333,22.00000
0.22222,22.00000
0.40000,22.00000
0.33333,22.00000
0.40000,22.00000
0.35714,22.00000
0.36364,22.00000
0.50000,22.00000
0.42857,22.00000
0.12500,23.00000
0.33333,23.00000
0.28571,23.00000
0.33333,23.00000
0.40000,23.00000
0.18182,23.00000
0.00000,23.00000
0.40000,23.00000
0.20000,23.00000
0.09091,23.00000
0.75000,23.00000
0.33333,23.00000
0.55556,23.00000
0.57143,23.00000
0.60000,23.00000
0.40000,23.00000
0.25000,23.00000
0.50000,23.00000
0.50000,23.00000
0.20000,23.00000
0.42857,23.00000
0.28571,23.00000
0.44444,23.00000
0.22222,23.00000
0.16667,23.00000
0.00000,23.00000
0.00000,23.00000
0.28571,23.00000
0.00000,23.00000
0.33333,23.00000
0.00000,23.00000
0.22222,23.00000
0.36364,23.00000
0.44444,23.00000
0.00000,23.00000
0.25000,23.00000
0.00000,23.00000
0.25000,23.00000
0.14286,23.00000
0.12500,23.00000
0.40000,23.00000
0.33333,23.00000
0.00000,23.00000
0.40000,23.00000
0.16667,23.00000
0.20000,23.00000
0.50000,23.00000
0.27273,23.00000
0.75000,23.00000
0.14286,23.00000
0.25000,24.00000
0.33333,24.00000
0.42857,24.00000
0.33333,24.00000
0.30000,24.00000
0.27273,24.00000
0.00000,24.00000
0.40000,24.00000
0.20000,24.00000
0.27273,24.00000
0.50000,24.00000
0.00000,24.00000
0.33333,24.00000
0.28571,24.00000
0.60000,24.00000
0.20000,24.00000
0.25000,24.00000
0.25000,24.00000
0.50000,24.00000
0.40000,24.00000
0.42857,24.00000
0.42857,24.00000
0.33333,24.00000
0.44444,24.00000
0.00000,24.00000
0.37500,24.00000
0.33333,24.00000
0.28571,24.00000
0.33333,24.00000
0.16667,24.00000
0.16667,24.00000
0.44444,24.00000
0.27273,24.00000
0.11111,24.00000
0.00000,24.00000
0.33333,24.00000
0.42857,24.00000
0.12500,24.00000
0.14286,24.00000
0.25000,24.00000
0.30000,24.00000
0.16667,24.00000
0.44444,24.00000
0.00000,24.00000
0.50000,24.00000
0.40000,24.00000
0.50000,24.00000
0.63636,24.00000
0.66667,24.00000
0.00000,24.00000
0.12500,25.00000
0.33333,25.00000
0.14286,25.00000
0.00000,25.00000
0.50000,25.00000
0.18182,25.00000
0.00000,25.00000
0.00000,25.00000
0.20000,25.00000
0.27273,25.00000
0.25000,25.00000
0.33333,25.00000
0.22222,25.00000
0.42857,25.00000
0.20000,25.00000
0.20000,25.00000
0.25000,25.00000
0.37500,25.00000
0.25000,25.00000
0.00000,25.00000
0.28571,25.00000
0.14286,25.00000
0.33333,25.00000
0.22222,25.00000
0.33333,25.00000
0.12500,25.00000
0.00000,25.00000
0.00000,25.00000
0.00000,25.00000
0.16667,25.00000
0.33333,25.00000
0.44444,25.00000
0.45455,25.00000
0.55556,25.00000
0.20000,25.00000
0.50000,25.00000
0.57143,25.00000
0.37500,25.00000
0.42857,25.00000
0.50000,25.00000
0.20000,25.00000
0.33333,25.00000
0.22222,25.00000
0.20000,25.00000
0.00000,25.00000
0.00000,25.00000
0.35714,25.00000
0.36364,25.00000
0.41667,25.00000
0.00000,25.00000
0.25000,26.00000
0.00000,26.00000
0.28571,26.00000
0.16667,26.00000
0.10000,26.00000
0.18182,26.00000
0.00000,26.00000
0.40000,26.00000
0.30000,26.00000
0.09091,26.00000
0.37500,26.00000
0.33333,26.00000
0.55556,26.00000
0.42857,26.00000
0.20000,26.00000
0.00000,26.00000
0.00000,26.00000
0.37500,26.00000
0.50000,26.00000
0.20000,26.00000
0.28571,26.00000
0.28571,26.00000
0.55556,26.00000
0.33333,26.00000
0.33333,26.00000
0.12500,26.00000
0.50000,26.00000
0.28571,26.00000
0.16667,26.00000
0.33333,26.00000
0.00000,26.00000
0.33333,26.00000
0.18182,26.00000
0.22222,26.00000
0.00000,26.00000
0.25000,26.00000
0.14286,26.00000
0.37500,26.00000
0.14286,26.00000
0.00000,26.00000
0.50000,26.00000
0.00000,26.00000
0.22222,26.00000
0.40000,26.00000
0.16667,26.00000
0.40000,26.00000
0.57143,26.00000
0.63636,26.00000
0.41667,26.00000
0.28571,26.00000
0.12500,27.00000
0.33333,27.00000
0.28571,27.00000
0.16667,27.00000
0.20000,27.00000
0.18182,27.00000
0.00000,27.00000
0.00000,27.00000
0.20000,27.00000
0.00000,27.00000
0.00000,27.00000
0.00000,27.00000
0.22222,27.00000
0.42857,27.00000
0.40000,27.00000
0.20000,27.00000
0.25000,27.00000
0.25000,27.00000
0.50000,27.00000
0.00000,27.00000
0.42857,27.00000
0.00000,27.00000
0.44444,27.00000
0.33333,27.00000
0.33333,27.00000
0.37500,27.00000
0.16667,27.00000
0.00000,27.00000
0.16667,27.00000
0.00000,27.00000
0.16667,27.00000
0.00000,27.00000
0.18182,27.00000
0.33333,27.00000
0.20000,27.00000
0.16667,27.00000
0.00000,27.00000
0.50000,27.00000
0.14286,27.00000
0.25000,27.00000
0.20000,27.00000
0.16667,27.00000
0.33333,27.00000
0.20000,27.00000
0.33333,27.00000
0.00000,27.00000
0.42857,27.00000
0.63636,27.00000
0.08333,27.00000
0.42857,27.00000
0.37500,28.00000
0.00000,28.00000
0.28571,28.00000
0.33333,28.00000
0.50000,28.00000
0.27273,28.00000
0.00000,28.00000
0.20000,28.00000
0.50000,28.00000
0.27273,28.00000
0.25000,28.00000
0.33333,28.00000
0.33333,28.00000
0.42857,28.00000
0.20000,28.00000
0.00000,28.00000
0.25000,28.00000
0.37500,28.00000
0.50000,28.00000
0.40000,28.00000
0.14286,28.00000
0.14286,28.00000
0.44444,28.00000
0.33333,28.00000
0.16667,28.00000
0.25000,28.00000
0.16667,28.00000
0.42857,28.00000
0.16667,28.00000
0.16667,28.00000
0.00000,28.00000
0.22222,28.00000
0.18182,28.00000
0.33333,28.00000
0.00000,28.00000
0.08333,28.00000
0.00000,28.00000
0.12500,28.00000
0.14286,28.00000
0.00000,28.00000
0.10000,28.00000
0.00000,28.00000
0.33333,28.00000
0.20000,28.00000
0.16667,28.00000
